din	nga
spațiu	hapsira
bas	bas
bas	bas
opt	tetë
coreea	koreja
coreea	kore
coreea	korea
interne	puneve
eugen	eugen
încearcă	provoni
încearcă	provo
reprezentat	përfaqësuar
reprezentat	përfaqësonte
reprezentat	përfaqësohet
reprezentat	përfaqësoi
parlamentului	parlament
parlamentului	parlamenti
parlamentului	parlamentin
teren	fushë
teren	fusha
teren	tokë
teren	toka
teren	toke
teren	land
teren	terrenin
teren	terreni
teren	terren
burgundia	burgonja
serbia	serbi
serbia	serbia
serbia	serbisë
marcat	shënoi
marcat	shënuar
marcat	shënoi
marcat	shënuar
marcat	shënohet
canton	kantoni
london	london
london	londër
london	londra
london	londer
utilizat	përdorur
utilizat	përdoret
severin	severin
produce	prodhojnë
produce	prodhojmë
produce	prodhon
france	francë
france	franca
france	france
cult	kulti
cult	kult
cult	adhurim
otto	otto
otto	oto
control	kontrolla
control	kontroll
control	kontrolli
control	kontrollë
preot	prifti
preot	prift
preot	priftin
versiune	version
versiune	versionin
versiune	versioni
făcute	made
lorena	lorena
lorena	lorena
lorena	loren
fişier	skedari
fişier	dosje
fişier	skedar
fişier	file
păstrează	mbaje
păstrează	mbaj
păstrează	mbani
iosif	xhozef
iosif	jusufi
iosif	joseph
iosif	jozef
pyrénées	pyrénées
vrea	dëshiron
condițiile	kushtet
emil	emil
bucovina	bukovina
pictură	pikture
pictură	piktura
pictură	pikturë
zilele	ditëve
zilele	ditet
zilele	ditë
zilele	ditët
prezentat	prezantuar
prezentat	paraqitur
prezentat	paraqitën
prezentat	paraqit
prezentat	paraqitur
sala	sala
sala	gym
sala	fitnes
sala	palestra
sala	palestër
sala	gjimnastika
turcia	turkey
turcia	turqia
turcia	turqi
animale	kafshë
animale	kafshët
animale	kafsh
animale	kafshëve
animale	kafshet
medicină	ilaçe
medicină	mjekësi
medicină	ilaçi
medicină	ilaç
medicină	mjekësia
medicină	medicine
producător	prodhues
producător	producent
producător	producenti
producător	prodhues
relativ	relative
relativ	relativisht
vecine	fqinj
vecine	fqinjin
vecine	komshi
vecine	fqinje
vecine	fqinj
vecine	komshiu
material	materiale
regiuni	rajone
regiuni	rajonet
bogdan	bogdan
dolari	dollarë
dolari	dollarët
înălțime	lartësi
înălțime	lartësia
imaginea	figurë
imaginea	imazh
imaginea	figura
imaginea	imazhi
parlamentul	parlament
parlamentul	parlamenti
parlamentul	parlamentin
statutul	gjëndja
statutul	status
statutul	statusi
statutul	gjendja
statutul	statutet
umane	njerëzore
umane	njerzore
umane	njerëzor
umane	human
umane	njeri
operă	opera
natural	natyral
natural	natyrale
natural	natyrore
natural	natyrshëm
natural	natyrisht
planul	plan
planul	plani
textul	teksti
textul	tekst
plecat	gone
plecat	iku
plecat	iken
plecat	shkuar
plecat	ikur
plecat	ikën
medalia	medalje
medalia	medalja
vârstă	moshë
vârstă	mosha
înregistrat	regjistruar
înregistrat	rregjistruar
înregistrat	regjistruar
serial	serial
serial	seriale
administrative	administrativ
administrative	administrative
turci	turqve
turci	turq
turci	turqit
turci	turke
turci	turqisht
turci	turk
turci	turkish
absolvit	diplomuar
münchen	münchen
münchen	mynih
münchen	munich
xiii	xiii
vara	verës
vara	vera
vara	verën
vara	vere
vara	verore
vara	verë
belgia	belgjikë
belgia	belgjike
belgia	belgjika
belgia	belgjik
jack	xhek
jack	xhak
jack	xheku
jack	jack
normandia	normandi
sora	motër
sora	sister
sora	motra
acțiuni	aksionet
acțiuni	aksione
acțiuni	shpërndarje
acțiuni	ndan
acțiuni	ndarjet
acțiuni	veprimet
acțiuni	veprimeve
acțiuni	veprime
autoritățile	autoritete
autoritățile	autoritetet
autoritățile	autoriteteve
vine	vjen
name	emri
name	emrin
name	emër
răspuns	pergjigje
răspuns	përgjigje
răspuns	përgjigju
răspuns	përgjigje
răspuns	përgjigju
rezultate	rezultatet
camera	dhom
camera	dhoma
camera	dhomë
camera	dhome
anna	ana
anna	anna
discuții	diskutim
discuții	diskutime
discuții	diskutimi
discuții	diskutimet
discuții	diskutime
discuții	diskutimet
poezie	poemë
poezie	poezi
poezie	poezi
poezie	poezia
poezie	poezinë
economic	ekonomikë
economic	ekonomik
economic	ekonomike
economic	ekonomik
economic	ekonomike
obiecte	objektet
obiecte	objekte
acasă	shtëpi
acasă	shtëpia
acasă	shtepi
budapesta	budapest
consilier	këshilltar
consilier	këshilltari
consilier	këshilltar
sfârșit	mbarimi
sfârșit	fund
sfârșit	fundi
sfârșit	end
sfârșit	perfundim
secolele	shekujt
secolele	shekuj
secolele	shekujve
secretar	sekretare
secretar	sekretar
secretar	sekretari
permis	lejohet
permis	lejohen
permis	lejuar
permis	lejua
permis	lejuara
permis	lejohet
permis	lejuar
maxim	maksi
maxim	max
maxim	maks
maxim	maksim
maxim	maksimal
maxim	maksimale
maxim	maksimumin
maxim	maksimumi
maxim	maksimum
danemarca	danimarkë
danemarca	danimarka
transport	transportin
transport	transport
transport	transporti
transport	transport
transport	transporti
coasta	bregdeti
coasta	bregu
vaslui	vaslui
menționat	përmendi
menționat	përmendet
menționat	permendi
menționat	përmendur
pavel	pali
pavel	paulin
pavel	pol
pavel	paul
pavel	pavel
lei	lei
lei	luanët
lei	luanë
petre	petre
exact	fiks
exact	tamam
exact	pikërisht
exact	saktësisht
exact	ekzakte
exact	ekzakt
cronica	kronikë
grupuri	grupe
grupuri	grupet
studiu	studimi
studiu	studim
florin	barry
florin	beri
florin	berri
florin	florin
socială	sociale
socială	shoqerore
socială	shoqërore
socială	shoqërorë
socială	social
fier	hekuri
fier	hekur
notă	note
notă	shënim
notă	shenim
motive	arsyet
motive	arsye
motive	lutjet
mount	malin
mount	mali
pian	pianos
pian	piano
pian	pianon
păstrat	mbajtur
ucis	vrarë
ucis	vrau
ucis	vrarë
ucis	vritet
direcția	drejtimi
direcția	drejtim
comun	përbashkët
marne	marne
soldați	ushtare
soldați	ushtarët
soldați	ushtaret
soldați	ushtarë
administrativă	administrativ
administrativă	administrative
miliarde	bilion
miliarde	miliardë
miliarde	miliard
miliarde	miliarda
modelul	model
modelul	modelja
modelul	modeli
modelul	modele
știu	dihet
ortodoxe	ortodoks
ortodoxe	ortodoksë
ortodoxe	ortodokse
necesare	kërkohet
necesare	kërkohen
necesare	kërkohej
necesare	nevojshëm
comentariu	komentoni
comentariu	komenti
comentariu	koment
king	mbreti
king	king
king	mreti
king	mbret
actuală	aktual
actuală	aktuale
vârful	bakshish
vârful	tip
vârful	këshillë
pag	pag
clar	pastro
clar	qart
clar	qartë
tânăr	young
subiectul	subjekti
subiectul	lënda
subiectul	subjekt
notabilitate	notability
bronz	tan
bronz	tanin
bronz	bronxi
bronz	bronzi
gabriel	gabriel
gabriel	gabrieli
anton	anton
episcop	peshkop
episcop	peshkopi
episcop	bishop
lună	hëna
lună	hënë
lună	hena
lună	moon
lună	mun
lună	muaji
lună	muaj
habsburg	habsburg
org	org
încheiat	plotësuar
încheiat	përfunduar
încheiat	përfundoi
încheiat	perfundoi
încheiat	përfundoi
ultimele	fundit
ultimele	last
ultimele	fundit
rog	rog
retras	pensionuar
retras	pensionist
retras	pension
retras	tërhequr
sofia	sofje
sofia	sofia
sofia	sofja
spațiul	hapësira
spațiul	hapësirë
spațiul	hapsira
sediu	shtabi
river	lume
river	lumë
river	lumi
river	lum
interpretat	interpretohet
records	records
introdus	futet
introdus	prezantuar
introdus	futur
introdus	futi
introdus	futur
mișcare	lëvizja
mișcare	mocion
mișcare	lëvizje
mișcare	mocioni
mișcare	lëvizja
mișcare	levizje
mișcare	lëvizje
industria	industri
industria	industrisë
industria	industria
femeie	femer
femeie	gruaja
femeie	grua
femeie	femer
femeie	femrës
femeie	femër
femeie	femra
femeie	femre
franz	franz
medic	mjek
medic	mjeke
medic	mjek
medic	mjeku
comandant	komandanti
comandant	komandant
bărbați	bura
bărbați	men
bărbați	meshkuj
bărbați	meshkujt
bărbați	burrat
bărbați	burra
utilizarea	përdorimi
utilizarea	përdor
utilizarea	përdorim
tehnică	teknik
tehnică	teknike
tehnică	teknika
tehnică	teknikën
tehnică	teknikë
adresa	adrese
adresa	adresë
adresa	adres
adresa	adresa
adresa	adresën
dimitrie	dimitrie
documente	dokumenta
documente	dokumentet
documente	dokumente
inclus	përfshinte
inclus	përfshihen
inclus	përfshirë
inclus	përfshihet
inclus	përfshi
inclus	përfshinë
satu	satu
volum	volum
volum	volumin
volum	volumi
volum	vëllimi
muntenegru	montenegro
max	maksi
max	max
max	maks
meciuri	ndeshjet
baia	baia
baia	banjo
baia	banja
baia	banjoja
baia	banjë
arthur	arturi
arthur	arthur
arthur	artur
corp	body
corp	trupin
corp	trup
corp	trupi
corp	trupit
servicii	shërbimet
servicii	shërbime
servicii	shërbim
servicii	shërbimi
colecția	grumbullim
colecția	koleksion
colecția	koleksioni
colecția	mbledhja
importanță	rëndësia
lupte	lufton
lupte	mundje
lupte	mundja
victorie	fito
victorie	fitoj
victorie	fitore
victorie	fitore
scriitorilor	shkrimtarët
scriitorilor	shkrimtarë
prof	prof
walter	walter
veneția	venecia
desfășurat	vendoset
desfășurat	vendosen
creștere	rritje
creștere	rritë
creștere	shtim
creștere	rrit
creștere	rritje
creștere	rritja
oradea	oradea
dacia	dacia
house	shtëpia
house	shpi
house	shtepi
house	shtëpi
house	shpija
house	shpia
caracter	personazh
caracter	karakter
caracter	karakteri
valign	valign
numără	kont
numără	numërimi
teritoriu	territor
teritoriu	territorin
teritoriu	territori
speciale	veçantë
speciale	special
speciale	speciale
south	jugu
south	jugut
south	jug
south	south
debutat	debutuar
înlocuit	zëvendësoi
înlocuit	zëvendësua
înlocuit	zëvendësohet
săptămâni	javëve
săptămâni	javë
săptămâni	javët
alias	alias
alias	pseudonim
marin	marin
marin	detare
marin	detar
marin	marine
albume	albume
albume	albumet
producția	prodhim
producția	prodhimi
producția	produksioni
producția	production
css	css
oscar	oscar
oscar	oskar
conflict	konflikti
conflict	konflikte
conflict	konflikt
organizarea	organizata
organizarea	organizimi
capul	kreu
capul	koka
capul	kryetare
capul	kokë
capul	kokën
ivan	ivan
nimeni	asnjeri
nimeni	askush
nimeni	askushi
arheologic	arkeologjike
arheologic	arkeologjik
apărare	mbrojtje
apărare	mbrojtja
apărare	mbrojtje
apărare	mbrojtja
alexander	aleksandri
alexander	aleksandër
alexander	aleksander
alexander	alexander
sensul	kuptimi
următor	tjetër
următor	tjetra
următor	tjetri
următor	tjeter
următor	next
jocuri	lojrat
jocuri	lojëra
jocuri	lojërat
jocuri	lojra
revoluția	revolucioni
revoluția	revolucionit
revoluția	revolucion
smith	smithi
smith	smith
categorii	kategoria
categorii	kategori
categorii	kategorinë
categorii	kategorisë
categorii	kategori
categorii	kategoritë
noapte	natë
noapte	nata
noapte	naten
noapte	nate
noapte	natën
acces	aksesi
acces	hyrje
acces	akses
acces	qasje
acces	hyrja
matematică	matematikë
matematică	matematike
matematică	math
matematică	matematikë
matematică	matematika
matematică	matematikën
matematică	matematike
matematică	matematikë
matematică	math
matematică	matematika
matematică	matematikën
specifice	specifik
specifice	specifikë
specifice	specifike
primește	marrin
centrale	qëndrore
centrale	central
centrale	qendror
centrale	qendrore
lee	lee
lee	li
povestiri	tregime
povestiri	tregimet
povestiri	historitë
scor	rezultati
scor	pikët
scor	klasifikim
red	kuqja
red	kuqe
red	kuq
red	redi
red	red
comunități	komunitete
comunități	komunitetet
comunități	bashkësitë
portugalia	portugalia
portugalia	portugali
wiki	wiki
vlad	vlad
vlad	vladi
guvern	qeveria
guvern	qeveri
guvern	qeveritare
occidental	perëndimore
occidental	perëndimor
occidental	perendimi
anglo	anglo
propus	propozohet
propus	propozuar
propus	propozoi
barcelona	barcelonë
barcelona	barcelona
posibilitatea	mundësia
posibilitatea	mundësi
austro	austro
midi	midi
realizarea	realizim
realizarea	realizimin
realizarea	realizimi
botoșani	botoşani
copiii	femije
copiii	fëmijë
copiii	fëmijët
copiii	femij
copiii	femije
copiii	femijet
copiii	fëmijë
copiii	fëmijët
copiii	femij
google	google
studiul	studimi
studiul	studim
cuvânt	fjala
cuvânt	fjal
cuvânt	fjalë
cuvânt	fjale
făcută	made
armate	ushtritë
armate	ushtrive
dinamo	dinamo
dinamo	dynamo
construcții	ndërtimi
construcții	ndërtime
construcții	ndërtim
construcții	ndërtimet
refuzat	mohoi
refuzat	refuzuar
refuzat	mohuar
refuzat	refuzohet
refuzat	refuzohet
refuzat	refuzuar
refuzat	refuzuar
refuzat	refuzoi
oferit	ofrohet
oferit	ofruar
regină	mbretereshe
regină	mbretëresha
regină	queen
regină	mbretëreshë
regină	mbreteresha
independent	independent
independent	pavarur
independent	pavarura
kirovohrad	kirovohrad
terminat	mbaroi
terminat	mbarova
terminat	përfunduar
terminat	përfundoi
sprijinul	mbështetje
sprijinul	mbështetja
sprijinul	perkrahje
sprijinul	përkrahje
ali	aliu
ali	ali
modernă	modern
modernă	moderne
calificat	kualifikuar
sydney	sidni
sydney	sidnei
sydney	sydney
pictura	pikture
pictura	piktura
pictura	pikturë
puternică	fort
volînia	volyn
foto	foto
foto	fotografi
ridicată	ngriti
ridicată	rrita
jan	jan
xii	xii
scorul	rezultati
scorul	pikët
scorul	klasifikim
bazat	bazuar
relații	lidhjet
relații	marrëdhëniet
relații	marrëdhëniet
fifa	fifa
north	veri
north	veriut
north	veriu
ordine	porosit
ordine	porosia
ordine	rend
ordine	porositur
ordine	porositë
ordine	urdhrat
ordine	urdhërat
ordine	urdhëra
democrat	demokratikë
democrat	demokratik
democrat	demokratike
democrat	demokrate
democrat	demokrat
democrat	demokratëve
democrat	demokratët
democrat	demokrate
html	html
italiană	italisht
italiană	italiane
italiană	italian
elisabeta	elizabet
elisabeta	elizabeta
elisabeta	elizabeth
elisabeta	elisabeta
elisabeta	elisabeth
popa	popa
trăit	jetonin
trăit	jetova
trăit	jetoi
trăit	jetonte
trăit	jetuan
seine	sena
seine	seine
pro	pro
milano	milani
milano	milano
milano	milan
milano	milano
parțial	pjesërisht
parțial	pjesshëm
parțial	pjesshme
parțial	pjesërisht
forța	forca
forța	forcë
forța	force
modern	modern
modern	moderne
largă	gjerë
largă	gjërë
critic	kritiku
critic	kritikë
critic	kritik
critic	kritike
programul	programin
programul	program
programul	programi
programul	planifikimi
programul	orar
programul	orari
formatul	formati
formatul	format
asociația	shoqatës
asociația	shoqërimi
asociația	shoqata
asociația	shoqatë
spectatori	spektatorë
spectatori	spektatorët
spectatori	shikuesit
spectatori	shikues
personaje	karaktere
personaje	karakteret
personaje	shkronja
personaje	simbolet
personaje	personazhe
personaje	personazhet
trupa	bandë
trupa	band
trupa	bend
trupa	banda
trupa	grupi
înaltă	high
înaltă	lart
înaltă	lartë
olt	olt
formarea	formacion
formarea	formimi
formarea	formacioni
disc	diskun
disc	disk
disc	disku
disc	disk
disc	disku
iulia	iulia
iulia	julia
iulia	xhulia
activități	aktivitete
activități	aktivitetet
activități	veprimtaritë
suferit	vuajtur
suferit	vuajtën
suferit	vuante
suferit	vuajti
suferit	pësoi
prinț	princi
prinț	prince
prinț	princ
champagne	champagne
champagne	shampanjë
champagne	shampanja
eric	eriku
eric	eric
eric	erik
influența	ndikim
influența	ndikimit
influența	ndikimi
influența	ndikojnë
air	ajer
air	ajrin
air	ajër
air	ajri
air	air
dunării	danubit
dunării	danub
dunării	danubi
comerciale	komerciale
comerciale	komercial
comerciale	reklamë
autonomă	autonome
învins	mposhtur
învins	mundën
învins	mundur
învins	mundi
învins	mposhtet
marius	marius
premiu	cmimi
premiu	çmim
mark	shëno
mark	marku
mark	mark
garonne	garonne
educație	arsimimi
educație	arsimi
educație	edukata
educație	edukim
educație	arsim
educație	edukimi
coa	coa
recunoscut	pranoi
recunoscut	njohur
recunoscut	njohur
așezare	vendbanimi
legătura	linku
legătura	link
legătura	lidhje
legătura	lidhja
dimensiuni	përmasat
dimensiuni	dimensionet
dimensiuni	dimensione
dimensiuni	përmasat
dimensiuni	madhësive
activ	aktive
activ	active
activ	aktiv
hans	hans
hans	hansi
grad	grad
grad	gradë
grad	diplomë
grad	shkalla
grad	radhen
grad	grada
interviu	intervistë
interviu	intervista
interviu	interviste
simon	simon
simon	simoni
tratat	trajtohen
tratat	trajtohet
tratat	traktati
tratat	traktat
maximă	maksimal
maximă	maksimale
maximă	maksimumin
maximă	maksimumi
maximă	maksimum
sisteme	sistemet
sisteme	sisteme
arbitru	arbitër
arbitru	arbitri
arbitru	arbitër
arbitru	refer
intre	mes
intre	midis
jocul	loje
jocul	loja
jocul	lojë
încredere	besim
încredere	besimi
încredere	beso
încredere	besë
încredere	trust
încredere	besim
încredere	besimi
carl	cari
carl	kari
carl	karl
carl	carl
cântec	kënga
cântec	kenge
cântec	këngë
ajutor	ndihme
ajutor	ndihma
ajutor	ndihmë
titular	mbajtës
titular	mbajtëse
foc	zjarr
foc	zjar
lege	ligjin
lege	ligj
lege	ligji
lege	law
curent	aktual
curent	aktuale
funcții	funksionet
funcții	funksione
exterior	jashtme
exterior	jashtëm
exterior	jashtme
catedrala	katedrale
catedrala	katedralja
starea	gjëndja
starea	status
starea	statusi
starea	gjendja
maghiar	hungareze
maghiar	hungarez
frank	frank
frank	frenk
frank	franku
închisoare	burg
închisoare	burgu
închisoare	burg
închisoare	burgu
scriitori	shkrimtarët
scriitori	shkrimtarë
ținut	mbajtur
școli	shkollat
școli	shkolla
grand	mije
grand	grand
ilie	elijah
ilie	ilie
britanică	britanik
britanică	britanike
britanică	british
hitler	hitlerin
hitler	hitler
hitler	hitleri
hitler	hitlerit
secțiunea	seksionin
secțiunea	seksioni
secțiunea	seksion
șterge	fshi
șterge	fshije
premiera	premiere
premiera	premiera
premiera	premierë
construite	ndërtuar
construite	ndërtuara
construite	ndertuar
personale	personal
personale	personale
istoricul	historia
istoricul	histori
personaj	personazh
personaj	karakter
personaj	karakteri
făcând	bene
cezar	cezar
cezar	çezari
cezar	cezarit
cezar	çezar
cezar	cezari
cere	ask
cere	pyet
relațiile	lidhjet
relațiile	marrëdhëniet
relațiile	marrëdhëniet
avioane	aeroplanë
avioane	aeroplanët
avioane	aeroplanë
avioane	avion
avioane	avionët
avioane	avioni
avioane	avionë
avioane	aeroplanë
avioane	aeroplanët
colegiul	kolegji
colegiul	kolegj
securitate	sigurimi
securitate	siguria
catalina	katalina
originea	origjina
muntele	malore
muntele	malit
muntele	mali
muntele	mal
muntele	malin
muntele	mali
inginer	inxhinier
inginer	inxhinieri
gura	gojë
gura	buze
gura	goja
gura	goje
gura	gojës
datele	datat
problemă	problem
problemă	problemi
problemă	çështja
problemă	çështje
finlanda	finland
finlanda	finlanda
finlanda	finlandë
natură	natyre
natură	natyra
sovietic	sovjetike
sovietic	sovjetik
anual	vjetore
anual	vjetor
anual	vjetore
anual	vjetor
marginea	skaj
marginea	edge
marginea	buzë
luxemburg	luksemburgut
luxemburg	luksemburgu
luxemburg	luksemburg
cercetări	kërkime
cercetări	kërkim
cercetări	hulumtimi
teritoriile	territoret
teritoriile	territore
titluri	titujt
titluri	titujt
titluri	tituj
titluri	titujve
galeria	galeri
galeria	galeria
dovedit	provuar
dovedit	provoi
dovedit	provuar
dovedit	provohet
dovedit	vërtetuar
existente	ekzistuese
existente	ekzistues
piesă	copë
piesă	cope
matei	matthew
matei	mateu
matei	matei
căsătorie	martesë
căsătorie	martese
căsătorie	martesa
căsătorie	martes
linii	rreshta
linii	rreshtat
filozofie	filozofia
filozofie	filozofi
east	lindja
east	lindje
cauză	kauzë
cauză	shkaku
cauză	sepse
litere	letra
litere	shkronja
litere	shkronjat
litere	letrat
locală	lokale
locală	vendase
locală	vendore
locală	lokal
locală	vendas
lipsă	mungon
practic	praktike
practic	praktik
practic	praktikisht
cam	cam
protejată	mbrojtur
protejată	mbrohet
noaptea	natë
noaptea	nata
noaptea	naten
noaptea	nate
noaptea	natën
arabă	arab
arabă	arabe
arabă	arabisht
părinții	prindër
părinții	prinderit
părinții	prinder
părinții	prindërit
părinții	prindrit
arhitectură	arkitekturë
arhitectură	architecture
arhitectură	arkitektura
regiunile	rajone
regiunile	rajonet
egipt	egjipt
egipt	egjipti
scenă	skena
scenă	skenën
scenă	skenë
scenă	vendngjarje
feminin	femrore
feminin	femërore
feminin	femëror
feminin	femer
feminin	femrës
feminin	femër
feminin	femra
feminin	femre
considerate	konsideruar
considerate	konsiderohet
scădere	pakësimi
scădere	ulje
scădere	pakësim
forță	forca
forță	forcë
forță	force
soție	gruan
soție	bashkëshortja
soție	gruaja
cimitirul	varreza
cimitirul	varrezë
cimitirul	varreza
cimitirul	varrezë
contribuit	kontribuar
contribuit	kontribuoi
contribuit	kontribuan
spaniolă	spanjoll
spaniolă	spanjisht
spaniolă	spanjollisht
spaniolă	spanjolle
practică	praktike
practică	praktik
practică	ushtrimi
practică	praktikë
practică	praktika
discuţie	diskutim
discuţie	diskutime
discuţie	diskutimi
discuţie	diskutimet
sute	qindra
magazine	dyqanet
magazine	dyqane
magazine	dyqanet
magazine	dyqane
clădiri	ndërtesa
clădiri	ndërtesat
clădiri	godina
clădiri	ndertesa
clădiri	godinat
cotă	kuotë
cotă	kuota
cotă	kuotën
unitatea	uniteti
unitatea	unitet
unitatea	bashkimi
unitatea	njësia
unitatea	njësi
unitatea	njësiti
leon	leoni
leon	leon
leon	leonit
lumină	dritë
lumină	drita
lumină	drite
regală	mbretërore
regală	mbretëror
regală	royal
regală	mbreterore
act	sillu
act	akti
act	vepro
act	veper
lake	liqe
lake	liqen
lake	liqeni
lake	lake
editor	botues
editor	botuesit
editor	botuesi
editor	kryeredaktor
editor	redaktor
editor	editori
exemple	shembujt
exemple	shembuj
aurel	aurel
rowspan	rowspan
alegeri	zgjedhje
alegeri	zgjedhjet
alegeri	zgjedhjeve
alegeri	zgjedhje
alegeri	zgjedhjet
alegeri	zgjedhore
serviciul	shërbim
serviciul	shërbimi
crăciun	krishtlindje
crăciun	krishtlindjet
crăciun	krishtlindja
personală	personal
personală	personale
larg	gjerë
larg	gjërë
poezii	poezi
poezii	poezia
poezii	poezinë
necesar	kërkohet
necesar	kërkohen
necesar	kërkohej
necesar	nevojshëm
stalin	stalin
ofițer	oficeri
ofițer	oficer
ben	beni
ben	ben
iarnă	dimri
iarnă	dimër
iarnă	dimrit
iarnă	dimrin
link	linku
link	link
link	lidhje
link	lidhja
ruși	rusëve
ruși	rusë
ruși	ruset
ruși	rusët
roger	roger
frecvent	shpesh
administrator	admin
administrator	administratori
administrator	administrator
administrator	administratori
civile	civil
civile	civile
catolic	katolikë
catolic	katolike
catolic	katolik
bizantin	bizantine
piață	tregu
piață	tregut
piață	treg
piață	market
problemele	probleme
problemele	problemet
problemele	problemeve
natura	natyre
natura	natyra
columbia	columbia
columbia	kolumbi
columbia	kolumbia
polonez	polak
polonez	polake
episcopul	peshkop
episcopul	peshkopi
episcopul	bishop
cucerit	pushtuar
ministerului	ministrinë
ministerului	ministrisë
ministerului	ministria
cartierul	lagja
cartierul	lagjja
cartierul	lagjia
cartierul	lagje
presă	press
presă	shtyp
presă	shtypi
presă	shtypni
presă	media
presă	mediat
petrecut	shpenzuar
petrecut	kaloi
imperiu	empire
imperiu	perandori
imperiu	perandoria
secret	sekreti
secret	sekret
secret	sekrete
secret	fshehtësi
fondată	themeluar
ruse	ruse
oficiale	zyrtar
oficiale	official
oficiale	zyrtare
constă	përbëhet
constă	konsiston
eure	eure
adam	adem
adam	adam
adam	adami
curând	shpejt
curând	soon
stația	stacion
stația	stacioni
închis	mbyllur
element	artikull
element	elementi
element	element
element	elementi
roșii	domate
roșii	domatet
roșii	domate
roșii	domatet
munca	pune
munca	punet
munca	puna
munca	puno
munca	punë
munca	pun
funcționează	punimet
funcționează	punon
funcționează	funksionon
funcționează	vepra
funcționează	punime
persoana	person
persoana	personi
localizare	vendodhja
localizare	lokacioni
localizare	vendndodhja
localizare	vendndodhje
localizare	pozicioni
contact	kontakt
contact	kontakti
contact	kontaktoni
ordin	porosit
ordin	porosia
ordin	rend
ordin	porositur
renania	rheinland
capacitate	kapacitetin
capacitate	kapacitet
capacitate	kapaciteti
capacitate	aftësi
capacitate	aftesia
capacitate	aftësia
arme	armëve
arme	armët
arme	armet
arme	armë
arme	armët
arme	armë
stele	yje
napoleon	napoleon
poiana	poiana
instituții	institucione
instituții	institucionet
instituții	institucioneve
cântece	këngët
cântece	këngë
adoptat	miratuar
adoptat	adoptuar
federația	federata
windows	dritare
windows	windows
windows	dritaret
comercial	komerciale
comercial	komercial
comercial	reklamë
crește	rritje
crește	rritë
crește	shtim
crește	rrit
crește	riten
crește	rriten
crește	rritet
rss	rss
calitatea	cilësore
calitatea	kualitet
calitatea	cilësi
calitatea	cilësia
calitatea	cilesi
calitatea	kualiteti
antonio	antonio
jucători	lojtaret
jucători	lojtarë
jucători	lojtarët
trecerea	kalim
varianta	variant
nova	nova
statuia	statujë
statuia	statuja
statuia	statuje
profesorul	profesor
profesorul	profesore
profesorul	profesori
profesorul	profesoresha
tipul	lloji
tipul	tip
liberal	liberale
liberal	liberalë
liberal	liberal
pădurea	pyll
pădurea	pylli
contract	kontratë
contract	kontrata
contract	kontrat
contract	kontrate
croația	kroaci
croația	kroacia
compusă	përbërë
repede	shpejt
repede	shpejt
repede	shpejte
repede	shpejt
mary	meri
mary	mary
condamnat	dënuar
condamnat	denuar
condamnat	dënohet
condamnat	dënuar
podul	ura
podul	ure
podul	urë
rău	bad
rău	keq
são	sao
artistică	artistike
artistică	artistik
culturală	kulturorë
culturală	kulturor
culturală	kulturore
limbile	gjuhët
limbile	gjuhë
descris	përshkruar
descris	përshkruhet
lungimea	gjatësia
lungimea	qu
mediul	ambienti
mediul	mjedisi
mediul	ambjent
mediul	ambient
mediul	mjedis
lucian	lucian
tronul	froni
tronul	fron
ansamblul	ansambli
electric	elektrike
electric	elektrik
electric	elektrike
electric	elektrik
rezultatul	rezultojnë
rezultatul	rezultati
rezultatul	rezultat
înapoi	mbrapa
înapoi	kthy
înapoi	prapa
societate	shoqëria
societate	shoqëri
protecție	mbrojtje
protecție	mbrojtja
scoția	skocisë
scoția	skocia
scoția	skoci
concert	koncert
concert	koncerti
carieră	karierë
carieră	karrierë
carieră	kariera
carieră	karriere
carieră	karriera
arena	arena
arena	arenë
motor	motor
motor	motorr
motor	motori
motor	motorri
motor	motor
grupa	grup
grupa	grupin
grupa	grupi
redactor	kryeredaktor
redactor	redaktor
redactor	editori
proiecte	projekte
proiecte	projektet
proiecte	projekteve
canalul	kanal
canalul	kanali
canalul	channel
obiect	objekti
obiect	objekt
obiect	kundërshtoj
ovidiu	ovidiu
ioana	joan
ioana	joana
royal	mbretërore
royal	mbretëror
royal	royal
royal	mbreterore
constituit	përbënte
constituit	përbënin
tineri	young
nordică	nordike
harry	heri
harry	harri
harry	herri
harry	hari
harry	harry
companii	ndërmarrjet
companii	kompani
companii	kompanitë
companii	ndërmarrje
cartier	lagja
cartier	lagjja
cartier	lagjia
cartier	lagje
cartier	cartier
cartier	lagjia
cartier	lagje
specialitate	specialiteti
specialitate	specialiteti
specialitate	specialitet
aspect	daljen
aspect	paraqitja
aspect	aspekt
aspect	aspekti
clădire	ndërtesa
clădire	godina
clădire	ndertesa
clădire	ndërtesë
creată	krijoi
creată	krijuar
dealul	kodër
dealul	kodra
dealul	hill
dealul	kodrën
determinat	përcaktohet
guvernator	guvernatorit
guvernator	guvernator
guvernator	guvernatorin
guvernator	guvernatori
episod	episodi
episod	episoda
centre	qendrave
centre	qendrat
centre	qëndrat
centre	qendrat
alpes	alpes
henri	henri
acțiunile	veprimet
acțiunile	veprimeve
acțiunile	veprime
crede	beso
crede	besoni
crede	besoj
crede	believe
josé	josé
noastră	tona
noastră	tone
noastră	tonë
noastră	jone
noastră	tane
acceptat	pranoi
acceptat	pranuar
acceptat	pranohet
acceptat	pranuan
